Id|Name|County
10986|Rwathia Dispensary|MURANG'A
14143|Taragai Dispensary|MIGORI
12993|Kabete Approved School Dispensary|NAIROBI
12564|Mukuuri Dispensary|EMBU
12290|Kiburine Dispensary|MERU
10794|Muthuthiini Dispensary|NYERI
10758|Mukungi Dispensary|NYANDARUA
16403|Total Dispensary|NAKURU
13836|Mwongori Dispensary|NYAMIRA
11433|Jilore Dispensary|KILIFI
11531|Mackinon Road Dispensary|KWALE
16753|Hamundia Health Centre|KIAMBU
15830|Burinda Dispensary|BUSIA
11545|Makamini Dispensary|KWALE
11701|Ndavaya Health centre|KWALE
11681|Mwabila Dispensary|KWALE
12441|Machang'a Dispensary|EMBU
10912|Old Mawingu Health Centre|NYANDARUA
13494|Bande Dispensary|MIGORI
13321|Dambas Health Centre|WAJIR
13711|Kogweno Oriang' Dispensary|HOMA BAY
12130|Kairuri Health Centre|EMBU
10257|Gitare Health Centre (Gatundu)|KIAMBU
14111|St Joseph's Obaga Dispensary|SIAYA
12297|Kiereni Dispensary|THARAKA-NITHI
10581|Kiganjo Dispensary|KIAMBU
13005|Kari Health Clinic|KIAMBU
13917|Nyanchonori Dispensary|NYAMIRA
11958|Butiye Dispensary|MARSABIT
16486|Musibiriri Dispensary|BUSIA
13029|Kibera D O Dispensary|NAIROBI
12006|Ex Lewa Dispensary|MERU
13146|Port Health Dispensary (Langata)|NAIROBI
12961|Gsu Dispensary (Nairobi West)|NAIROBI
12051|Golole Dispensary|MARSABIT
14079|Siabai Makonge Dispensary|MIGORI
16431|Murantawa Dispensary|KAJIADO
16414|Kapsimbeiywo Dispensary|NAKURU
12963|Gsu Hq Dispensary (Ruaraka)|NAIROBI
15865|Ebukanga Dispensary|VIHIGA
15874|Elwesero Dispensary(Model Health Centre)|KAKAMEGA
12893|Chandaria Health Centre|NAIROBI
16371|Kamla Community Dispensary|WEST POKOT
16424|Entanke Dispensary|KISII
16423|Nyabioto Dispensary|KISII
15180|Merueshi Village Community Health Centre|KAJIADO
15980|Lwandanyi Dispensary|BUNGOMA
15963|Luanda Town Dispensary|VIHIGA
13728|Kwamo Dispensary|HOMA BAY
13943|Nyasore Dispensary|KISII
13587|Gongo Dispensary|HOMA BAY
12918|Dod Mrs Dispensary|NAIROBI
13168|Railway Training Institute Dispensary South B|NAIROBI
16287|Garissa University College Dispensary|GARISSA
16764|MMUST|KAKAMEGA
12886|Bomas of Kenya Dispensary|NAIROBI
16425|Isamwera Dispensary|KISII
13242|University of Nairobi Dispensary|NAIROBI
16253|Kitonyoni Dispensary|MAKUENI
16547|Kinondo Kwetu Community Clinic|KWALE
12355|Kitheuni Dispensary|MACHAKOS
16422|Ekerubo Dispensary (Kisii South)|KISII
13018|Multi Media University Dispensary|NAIROBI
13702|Kisii Campus Dispensary|KISII
14541|Gsu Field Dispensary (Kajiado)|KAJIADO
14517|GK Prison Dispensary (Athi River)|KAJIADO
10878|Njabini Health Centre|NYANDARUA
14133|Sumba Community Dispensary|SIAYA
13144|South B Police Band Dispensary|NAIROBI
12048|GK Prison Dispensary (Machakos)|MACHAKOS
11931|Apdk Dispensary (Machakos)|MACHAKOS
14174|Wire Dispensary|HOMA BAY
12200|Karia Dispensary|MERU
12576|Mumoni Dispensary|KITUI
15878|Emusenjeli Dispensary|VIHIGA
11445|Kadaina Community Dispensary|KILIFI
13442|Sisters Maternity Home (Simaho)|GARISSA
12240|Kathyaka Dispensary|MAKUENI
13497|Bar Aluru Dispensary (Rarieda)|SIAYA
13126|Njiru  Health Centre|NAIROBI
13740|Lwala Community Hospital|MIGORI
13024|Kenyatta University Dispensary|NAIROBI
10220|Gatina Dispensary|NYERI
16786|Benga Bi Dispensary|SIAYA
12728|School For The Deaf (Machakos)|MACHAKOS
13239|Uhuru Camp Dispensary (O P Admin Police)|NAIROBI
12919|Dog Unit Dispensary (O P Kenya Police)|NAIROBI
13161|Nairobi Remand Prison Health Centre|NAIROBI
16059|Nabongo Dispensary|KAKAMEGA
11676|Muhaka Dispensary|KWALE
12994|Kabete Barracks Dispensary|NAIROBI
14053|Riongige Dispensry|NYAMIRA
13546|Eramba Health Centre|KISII
13862|Nyabokarange Dispensary|MIGORI
11122|Tumaini National Youth Service Dispensary|NYANDARUA
10400|Kagonye Dispensary|NYERI
15361|Nkama Dispensary|KAJIADO
15379|Nys Dispensary (Kirimun)|SAMBURU
12022|Gacabari Dispensary|EMBU
14088|Simba Opepo Dispensary|KISUMU
13591|Got Nyabondo Dispensary|KISUMU
14027|Railways Dispensary (Kisumu)|KISUMU
14327|Chemworor Health Centre|ELEGEYO-MARAKWET
13231|State House Clinic|NAIROBI
13009|Karura Health Centre (Kiambu Rd)|NAIROBI
12708|Ramata Health Centre|MARSABIT
12744|St Anne Kariene Dispensary|MERU
15370|Nyakiambi Dispensary|NAKURU
15509|Sachang'wan Dispensary|NAKURU
12369|Kitundu (GOK) Dispensary|MAKUENI
13576|Giribe Dispensary|MIGORI
10427|Kahuru Dispensary (Nyeri North)|NYERI
11587|Mazumalume Dispensary|KWALE
13003|Karen Health Centre|NAIROBI
14023|Radier Dispensary|SIAYA
13892|Nyamagundo sub county hospital|KISII
14450|Emumwenyi Dispensary|KAJIADO
11685|Mwaluvanga Dispensary|KWALE
12645|Nganduri Dispensary|EMBU
11761|Sabaki Dispensary|KILIFI
11379|Fundi Issa Dispensary|KILIFI
13609|Hongo Ogosa Health Centre|KISUMU
13121|Ngaira Rhodes Dispensary|NAIROBI
11499|Kongowea Health Centre|MOMBASA
12998|Kaloleni Dispensary|NAIROBI
13122|Ngara Health Centre (City Council of Nairobi)|NAIROBI
11873|Utange Dispensary|MOMBASA
11582|Maunguja Dispensary|MOMBASA
13123|Ngong Road Dispensary|NAIROBI
16664|Usoma Dispensary|KISUMU
13039|Lagos Road Dispensary|NAIROBI
15891|GK Prisons Dispensary (Busia)|BUSIA
10286|GK Prison Dispensary (Kingongo)|NYERI
12275|Kiamuriuki Dispensary|THARAKA-NITHI
13099|Dsc Karen Dispensary (Armed Forces)|NAIROBI
12990|Jinnah Ave Clinic|NAIROBI
13052|Lower Kabete Dispensary (Kabete)|NAIROBI
13165|Riruta Health Centre|NAIROBI
13259|Woodley Clinic|NAIROBI
13138|Pangani Dispensary|NAIROBI
11669|Mtongwe (MCM) Dispensary|MOMBASA
13193|Special Treatment Clinic|NAIROBI
11273|Cdc Ganjoni Dispensary|MOMBASA
11541|Majengo Dispensary (Mombasa)|MOMBASA
13155|Pumwani Majengo Dispensary|NAIROBI
10288|GK Prison Dispensary (Ruiru)|KIAMBU
13113|Nairobi South Clinic|NAIROBI
11785|Shika Adabu (MCM) Dispensary|MOMBASA
13093|Mji Wa Huruma Dispensary|NAIROBI
12069|Igamatundu Dispensary|THARAKA-NITHI
16033|Mulwanda Dispensary|KAKAMEGA
11968|Cheera Dispensary|THARAKA-NITHI
13859|Nyabikaye Dispensary|MIGORI
11035|St James Angilcan Church of Kenya Kiaritha Dispens|KIRINYAGA
10670|Mahiga (PCEA) Dispensary|NYERI
10093|Christian Community Services Wang'uru Dispensary|KIRINYAGA
12269|Kevote Catholic Dispensary|EMBU
12044|Gitoro Dispensary|MERU
13736|Luciel Dispensary|MIGORI
13755|Magwagwa (SDA) Dispensary|NYAMIRA
13918|Nyanchwa  Hospital|KISII
10403|Kagumo Live Giving Dispensary/Laboratory|KIRINYAGA
12229|Kathera Dispensary|MERU
16232|Gaturi Dispensary|MERU
10040|Assumption of Mary Dispensary|MURANG'A
10081|Caritas Mariah|KIAMBU
13904|Nyambare Health Centre|SIAYA
10599|Kihuro (ACK) Dispensary|MURANG'A
12028|Gangara Dispensary|MERU
16252|Sacred Heart Dispensary (Nzaikoni)|MACHAKOS
14008|Oyani (SDA) Dispensary|MIGORI
12845|Weru Dispensary (Mariani)|THARAKA-NITHI
16231|Nkunjumu Dispensary|MERU
12141|Kalacha (AIC) Dispensary|MARSABIT
12299|Kigogo Dispensary|THARAKA-NITHI
13649|Kamagambo Dispenasry|MIGORI
13788|Matare Mission Dispensary|MIGORI
10991|Sagana Catholic Dispensary|KIRINYAGA
13640|Kadem Tb & Leprosy Dispensary|MIGORI
10321|Holy Cross Dispensary|KIAMBU
13802|Metaburo Health Centre|KISII
13491|Awasi Mission Health Center|KISUMU
11980|Curran Dispensary|KITUI
13744|Macalder Mission Dispensary|MIGORI
10109|Difathas Catholic Dispensary|KIRINYAGA
15125|Maralal Catholic Dispensary|SAMBURU
12199|Kargi Dispensary|MARSABIT
16657|St Monica Catholic Dispensary (Nguutani)|KITUI
12437|Machaka Mission Dispensary|MERU
12379|Kivuuni Dispensary|KITUI
10274|NMC|KIRINYAGA
13061|Maria Dominica Dispensary|NAIROBI
12929|Dreams Centre Dispensary (Langata)|NAIROBI
13962|Ogande Dispensary|HOMA BAY
15837|Butonge Dispensary|BUNGOMA
13485|Aro (SDA) Dispensary|SIAYA
13718|Kopanga Dispensary|MIGORI
10820|Nandarasi Dispensary|NYANDARUA
13914|Nyamonye Mission Dispensary|SIAYA
14236|Barsaloi Catholic Dispensary|SAMBURU
11609|Midoina Dispensary|KILIFI
10519|Kerugoya Catholic Dispensary|KIRINYAGA
12751|St Joseph Catholic Dispensary (Igembe)|MERU
10989|Sacred Heart Kangaita Catholic Dispensary|KIRINYAGA
12674|Nthambiro Catholic Dispensary|MERU
13604|Holy Family Oriang Mission Dispensary|HOMA BAY
14102|St Barnabas Dispensary|MIGORI
11021|St Andrews Kabare (ACK) Dispensary|KIRINYAGA
10862|Ngecha Orthodox Dispensary|KIAMBU
12070|Igandene Dispensary|MERU
12351|Divine Mercy Kithatu Dispensary|MERU
12119|Kaanwa Dispensary|THARAKA-NITHI
13895|Nyamakoroto Dispensary|NYAMIRA
11963|Christian Community Services Dispensary (Maua)|MERU
12277|Kiangondu Dispensary|THARAKA-NITHI
12131|Kajiampau Dispensary|THARAKA-NITHI
16213|Logologo AIC Dispensary|MARSABIT
12086|Illaut Dispensary|MARSABIT
10979|Rurii (ACK) Dispensary|NYANDARUA
10915|Olkalou (ACK) Dispensary|NYANDARUA
14032|Ranen (SDA) Dispensary|MIGORI
12443|Magenka Dispensary|THARAKA-NITHI
12332|Kiriari (ACK) Dispensary|EMBU
13871|Nyagesenda Dispensary|KISII
13860|Nyabikomu Dispensary|NYAMIRA
10531|Kiamagunyi (ACK) Clinic|KIRINYAGA
13666|Kemera Dispensary (Manga)|NYAMIRA
12100|Itugururu Dispensary|THARAKA-NITHI
13881|Nyakach (AIC) Dispensary|KISUMU
13960|Ogada Dispensary|MIGORI
12005|Emmanuel Kigari (ACK) Dispensary|EMBU
13911|Nyamira Adventist Health Centre|NYAMIRA
13794|Matutu Dispensary|NYAMIRA
10266|Githuani (ACK) Dispensary|KIRINYAGA
14852|Kibini Hill (PCEA) Dispensary|KAJIADO
10478|Karaini (ACK) Dispensary|KIRINYAGA
14534|Grace Medical Centre|KAJIADO
11826|St Theresa Dispensary|KILIFI
10841|Nduriri (AIC) Dispensary|KIAMBU
15443|Orinie (AIC) Clinic|KAJIADO
12026|Gaitu Dispensary|MERU
11470|Kikambala Catholic Medical Clinic|KILIFI
11048|St Mary (ACK) Dispensary (Ngariama)|KIRINYAGA
10796|Mutira (ACK) Dispensary|KIRINYAGA
14035|Rangwe (SDA) Dispensary|HOMA BAY
12607|Mutukya Dispensary|KITUI
14650|Kajiado (AIC) Dispensary|KAJIADO
12035|Getrude Dispensary|EMBU
12894|Kibera Chemi Chemi Ya Uzima Clinic|NAIROBI
10746|St Mary (ACK) Mugumo Dispensary|KIRINYAGA
13162|Rgc Jipe Moyo Dispensary|NAIROBI
13135|Orthodox Dispensary|NAIROBI
12761|St Marks Dispensary (Kariene)|MERU
13290|Arabia Health Centre|MANDERA
12510|St John Marieni Dispensary|MERU
13026|Kibera Human Development Clinic|NAIROBI
13769|Manyatta (SDA) Dispensary|HOMA BAY
13981|Omiro Dispensary|HOMA BAY
15924|Kaptalelio Dispensary|BUNGOMA
12302|Kiirua Dispensary|MERU
14062|Rusinga Dispensary|KISII
12328|Kionyo Dispensary|MERU
12212|Katagini Dispensary|MAKUENI
15804|Approved Dispensary|KAKAMEGA
10840|Ndunyu Njeru Dispensary|NYANDARUA
13965|Ogen Dispensary|KISUMU
13757|Mahaya Health Centre (Rarieda)|SIAYA
13974|Olando Dispensary|HOMA BAY
11167|Wandumbi Dispensary|NYERI
13644|Kagwa Health Centre|SIAYA
11956|Bubisa Dispensary|MARSABIT
11941|Balesa Dispensary|MARSABIT
13524|Chiga Dispensary|KISUMU
13529|Chuowe Dispensary|HOMA BAY
10244|Geta Bush Health Centre|NYANDARUA
12630|Mwonge Dispensary|THARAKA-NITHI
12470|Manyatta Jillo Health Centre|MARSABIT
12121|Kabaa Dispensary|KITUI
15810|Buchangu Dispensary|KAKAMEGA
12373|Kituruni Dispensary|MARSABIT
15812|Budonga Dispensary|KAKAMEGA
12033|Gatunduri Dispensary|EMBU
13530|Chuthber Dispensary|HOMA BAY
10471|Kangu Dispensary|KIRINYAGA
15442|Opiroi Dispensary|SAMBURU
12300|Kigumo Dispensary|EMBU
12032|Gatumbi Dispensary|EMBU
12001|El-Molo Bay Dispensary|MARSABIT
13809|Minyenya Dispensary|MIGORI
13877|Nyaguda  Health Center|SIAYA
14934|Kipture Dispensary|NANDI
11715|Ngomeni Dispensary (Magarini)|KILIFI
15875|Ematsuli Dispensary|VIHIGA
12231|Kanthiari Dispensary|MERU
13334|Elnoor Dispensary|WAJIR
13876|Nyagoto Dispensary|KISII
13681|Kiagware Dispensary|KISII
13538|Egetonto Health Centre|KISII
13990|Opapla Dispensary|KISUMU
13577|Gisage Dispensary|NYAMIRA
13558|Gesabakwa Health Centre|KISII
10354|Iruri Dispensary|MURANG'A
15721|Teret Dispensary|NAKURU
13845|Ndori Health Centre|SIAYA
12027|Gakoromone Dispensary|MERU
15728|Tinet Dispensary|NAKURU
13806|Migori T T C Dispensary|MIGORI
13655|Kapiyo Health Centre|SIAYA
12346|Kiseveni Dispensary|KITUI
12160|Kamandio Dispensary|KITUI
11780|Sera Dispensary|TANA RIVER
12397|Kwakala Dispensary|MACHAKOS
12812|Tungutu HC|KITUI
11256|Bombi Dispensary|KILIFI
14092|Sino Dispensary|HOMA BAY
13446|Tarbaj Health Centre|WAJIR
12815|Turbi Dispensary (Marsabit North)|MARSABIT
12019|Forolle Dispensary|MARSABIT
16288|Libahlow Nomadic Clinic|GARISSA
13388|Kotulo Health Centre (Mandera Central)|MANDERA
10888|Nyagiti Dispensary|MURANG'A
10863|Ngelelya Dispensary|MURANG'A
16477|Badana Dispensary|ISIOLO
10528|Kiairathe Dispensary|MURANG'A
10335|Ichichi Dispensary|MURANG'A
12840|Walda Health Centre|MARSABIT
13416|Ogorji Dispensary|WAJIR
13304|Batalu Dispensary|WAJIR
10210|Gatei Dispensary|NYERI
16654|Kalanga Dispensary|KITUI
13733|Lela (Community) Dispensary|HOMA BAY
16476|Muchuro Dispensary|ISIOLO
12699|Ol-Torot Dispensary|MARSABIT
16443|Elele Nomadic Clinic|MANDERA
13456|Yabicho Health Centre|MANDERA
13424|Rhamudimtu Health Centre|MANDERA
13348|Girissa Dispensary|MANDERA
11927|Ambalo Dispensary|MARSABIT
13294|Ashabito Health Centre|MANDERA
10744|Mugeka Dispensary|MURANG'A
10733|Mitubiri Dispensary|MURANG'A
13982|Omobera Dispensary|KISII
10477|Karaha Dispensary|MURANG'A
10562|Kianjege Dispensary|KIRINYAGA
13830|Muchebe Dispensary|MIGORI
13715|Komomange Dispensary|MIGORI
13713|Kombe Dispensary|MIGORI
13569|Getongoroma Dispensary|MIGORI
13565|Getambwega Dispensary|MIGORI
13435|Sarif Health Centre|WAJIR
10027|Amboni Dispensary|NYERI
10828|Ndakaini Dispensary|MURANG'A
14144|Taranganya Dispensary|MIGORI
10556|Kiangai Health Centre|KIRINYAGA
13310|Bore Hole 11 Health Centre|MANDERA
11092|Thiba Health Centre|KIRINYAGA
13907|Nyamekongoroto Health Centre|MIGORI
13630|Itumbe Dispensary|KISII
13706|Kituka Dispensary|MIGORI
13267|Ademasajida Dispensary|WAJIR
13387|Kursin Health Centre|WAJIR
13343|Ganyure Dispensary|WAJIR
13303|Basir Dispensary|WAJIR
14374|Cheptuech Dispensary|NAKURU
14237|Barsaloi GK Dispensary|SAMBURU
10837|Ndula Dispensary|KIAMBU
10287|GK Prison Dispensary (Murang'a)|MURANG'A
10842|Ndururumo Dispensary|KIAMBU
13824|Motemorabu Dispensary|MIGORI
13941|Nyasese Dispensary|MIGORI
10755|Mukeu (AIC) Dispensary|NYANDARUA
16179|Maryango Medical Clinic|KILIFI
13324|Danyere Health Centre|GARISSA
16721|Mogori-Komasimo Health Centre|MIGORI
12372|Kitungati Dispensary|KITUI
10705|Mathakwaini (PCEA) Dispensary|NYERI
11138|Uplands Forest Dispensary|KIAMBU
12047|GK Prison Dispensary (Kitui)|KITUI
10490|Karemeno Health Centre|NYERI
10643|Kiuu Dispensary|NYERI
10337|Igana Dispensary|NYERI
10836|Ndugamano Dispensary|NYERI
10574|Kiburu Dispensary|KIRINYAGA
12612|Muumandu Health Center|MACHAKOS
12486|Matinyani Health Centre|KITUI
13437|Shanta Abaq Dispensary (Wajir West)|WAJIR
11895|Watamu Dispensary|KILIFI
12007|Ena Dispensary|EMBU
10546|Kiamuya Dispensary|NYERI
12122|Kabuguri Dispensary|EMBU
11525|Lukore Dispensary|KWALE
15539|Segut Dispensary|ELEGEYO-MARAKWET
12625|Mweronkaga Dispensary|MERU
13484|Arito Langi Dispensary|KISUMU
11593|Mbuwani Dispensary|KWALE
13956|Obumba Dispensary|KISUMU
14846|Kianjoya Dispensary|NAKURU
12838|Wachoro Dispensary|EMBU
11659|Msumarini Dispensary|KILIFI
10706|Matharite Dispensary|MURANG'A
12158|Kamacabi Dispensary|THARAKA-NITHI
13521|Chemelil GOK Dispensary|KISUMU
10749|Mugunda Dispensary|NYERI
10613|Kinale Forest Dispensary|KIAMBU
13408|Medina Health Centre|GARISSA
13839|Ndeda Dispensary|SIAYA
10814|Mweru Dispensary (Nyeri South)|NYERI
10419|Kahembe Health Centre|NYANDARUA
12454|Makima Dispensary|EMBU
10681|Manunga Health Centre|NYANDARUA
13816|Miwani Dispensary|KISUMU
12170|Kamwathu Dispensary|THARAKA-NITHI
16237|Karuguaru Dispensary|THARAKA-NITHI
14869|Kimanjo Dispensary|LAIKIPIA
13328|Diff Health Centre|WAJIR
13329|Dilmanyaley Health Centre|WAJIR
11129|Tuthu Dispensary|MURANG'A
13289|Amuma Mobile Dispensary|GARISSA
10017|Aguthi Dispensary|NYERI
11182|Wendiga Dispensary|NYERI
13358|Hadado Health Centre|WAJIR
12501|Mbita Dispensary ( Mbeere )|EMBU
11559|Mambrui Dispensary|KILIFI
10638|Kirurumi Dispensary|NYERI
12259|Kavisuni Dispensary|KITUI
11198|Adu Dispensary|KILIFI
12149|Kali Health Centre|MAKUENI
12172|Kangaru Dispensary (Embu)|EMBU
12832|Usueni Dispensary|KITUI
12188|Kanyuru Dispensary|THARAKA-NITHI
12239|Kathunguri Dispensary|EMBU
13292|Arbaqueranso Dispensary|WAJIR
11136|Unjiru Health Centre|NYERI
13617|Ikonge Dispensary|NYAMIRA
11888|Waa Dispensary|KWALE
12700|Ontulili Dispensary|MERU
11126|Turasha Dispensary|NYANDARUA
16291|Port Health Dispensary (Wajir East)|WAJIR
12023|Gachuriri Dispensary|EMBU
16060|Nadanya Dispensary|VIHIGA
11581|Matuga Dispensary|KWALE
11571|Marikebuni Dispensary|KILIFI
11836|Takaungu Dispensary|KILIFI
12712|Riakanau Dispensary|EMBU
11713|Ngerenya Dispensary|KILIFI
13926|Nyangiela Sub District|HOMA BAY
12359|Kithimu Dispensary|EMBU
10983|Ruruguti Dispensary|NYERI
14761|Kapsisiywo Dispensary|NANDI
10396|Kagere Dispensary|NYERI
16650|Kavumbu Dispensary (Mwala)|MACHAKOS
10331|Ichagachiru Dispensary|NYERI
10224|Gatondo Dispensary (Nyeri North)|NYERI
13425|Riba Dispensary|WAJIR
12142|Kalacha Hospital (Chalbi)|MARSABIT
13940|Nyarongi Dispensary|MIGORI
13313|Burder Health Centre|WAJIR
12054|Gus Dispensary|MARSABIT
10601|Kihuyo Dispensary|NYERI
10043|Baari Health Centre|NYANDARUA
10213|Gathambi Health Centre|KIRINYAGA
13978|Ombek Dispensary|HOMA BAY
16762|Emusanda Dispensary|KAKAMEGA
10635|Kirogo Dispensary|KIRINYAGA
11255|Bomani Dispensary|KILIFI
13430|Saka Health Centre|GARISSA
13987|Ong'ielo Health Centre|SIAYA
10305|Gumba Health Centre|NYERI
10333|Ichamara Dispensary|NYERI
11532|Madamani Dispensary|KILIFI
13306|Biyamadhow Health Centre|WAJIR
13997|Osogo Dispensary|MIGORI
11164|Wamumu Dispensary|KIRINYAGA
12583|Museve Dispensary|KITUI
11152|Wahundura Dispensary|MURANG'A
10494|Kariko Dispensary (Nyeri South)|NYERI
12670|Ntemwene Dispensary|MERU
13890|Nyalunya Dispensary|KISUMU
10552|Kiandere Dispensary|NYERI
10402|Kagumo Health Centre|KIRINYAGA
10729|Mihuti Dispensary (Nyeri South)|NYERI
12340|Kisasi Health Centre (Kitui)|KITUI
11397|Shimo Borstal Dispensary (GK Prison)|MOMBASA
12417|Kyome (AIC) Dispensary|KITUI
10873|Nguka Health Centre|KIRINYAGA
14518|GK Prison Dispensary (Nandi Central)|NANDI
10880|Njegas Health Centre|KIRINYAGA
13885|Nyakuru Dispensary|MIGORI
11384|Garashi Dispensary|KILIFI
12398|kwakavisi dispensary|MAKUENI
12091|Inyuu Dispensary|KITUI
10634|Kiriogo Dispensary|NYANDARUA
15065|Lokusero Dispensary|LAIKIPIA
10830|Ndathi Dispensary|NYERI
10766|Mumbuini Dispensary|KIRINYAGA
14069|Saro Dispensary|MIGORI
16546|Gombato Dispensary (CDF)|KWALE
12071|Igoki Dispensary|MERU
14094|Siriba Dispensary|KISUMU
13451|Wajir Bor Health Centre|WAJIR
13935|Nyansangio Dispensary|NYAMIRA
10361|Itundu Dispensary|NYERI
12648|Ngelani (AIC) Dispensary|MACHAKOS
14554|Huruma Mobile Clinic|NAKURU
12127|Kaiani (ABC) Dispensary|MACHAKOS
16763|Eshisiru Catholic Dispensary|KAKAMEGA
12213|Katakani Dispensary|KITUI
12594|Muthetheni Mission Health Centre|MACHAKOS
12456|Makueni Catholic Dispensary|MAKUENI
15816|Bujumba Dispensary|BUSIA
13873|Nyagowa Elck Dispensary|HOMA BAY
14504|Loltulelei Friends Dispensary|SAMBURU
12431|Liviero Dispensary|EMBU
11844|Tawheed Dispensary|KILIFI
12194|Karaba Wango Dispensary|EMBU
15651|St Martin De Porres (Static)|NAKURU
10551|Kiandegwa (Methodist Church of Kenya) Dispensary|KIRINYAGA
11467|Kichaka Simba Dispensary|KWALE
15978|Lutaso Dispensary|KAKAMEGA
15902|Ingotse Dispensary|KAKAMEGA
12507|Mbooni (AIC) Dispensary|MAKUENI
12409|Kyasila (AIC) Dispensary|MACHAKOS
13268|Africa Inland Church Dispensary|WAJIR
10281|Gitundu (ACK) Dispensary|NYERI
15635|St Clare Dispensary|NAKURU
11730|Palakumi Dispensary|KILIFI
12368|Kitundu (SDA) Dispensary|MAKUENI
11392|Giriama Mission Dispensary|KILIFI
13498|Bar Korwa Health Centre|KISUMU
15047|Lodokejek Catholic Dispensary|SAMBURU
10092|Christian Community Services Clinic Base Kerugoya|KIRINYAGA
10919|Othaya Catholic Dispensary|NYERI
12864|Abandoned Child Care|NAIROBI
12673|Nthagaiya Catholic Dispensary|EMBU
11059|St Mathews and Sarah Dispensary|NYANDARUA
11060|St Michael Dispensary (Kangaita)|MERU
12680|Nuu Catholic Dispensary|KITUI
13067|Marie Stopes Clinic (Kangemi)|NAIROBI
13186|Silanga (MSF Belgium) Dispensary|NAIROBI
12938|Family Health Medical Dispensary|NAIROBI
13458|Young Muslim Dispensary|GARISSA
12860|AIC Zombe  Dispensary|KITUI
15861|Chwele Friends Dispensary|BUNGOMA
11837|Tarasaa Catholic Dispensary|TANA RIVER
10420|Kaheti Dispensary & Maternity|NYERI
11893|Watamu (SDA) Dispensary|KILIFI
13275|Al-Faruq Dispensary|GARISSA
16076|Nasusi Dispensary|BUNGOMA
15221|Morijo Dispensary|SAMBURU
12609|Mutune Dispensary|KITUI
10646|Kutus Catholic Dispensary|KIRINYAGA
13959|Ochuna Dispensary|MIGORI
11359|Dzikunze Dispensary|KILIFI
13208|St Joseph Mukasa Dispensary|NAIROBI
13225|St Teresa's Parish Dispensary|NAIROBI
14991|Korokou Dispensary|WEST POKOT
14651|Kajiado Christian Medical Centre|KAJIADO
14746|Kapnyeberai Dispensary|NANDI
10597|Kihumbuini (PCEA) Dispensary|MURANG'A
10020|Gituamba (AIPCA) Dispensary|MURANG'A
12780|Syongila (ACK) Dispensary|KITUI
13173|Reuben Mukuru Health Centre|NAIROBI
12518|Miambani Catholic|KITUI
12599|Mutito Catholic Dispensary|KITUI
13072|Mary Immaculate Sisters Dispensary|NAIROBI
11645|Mother Amadea Health Centre|MOMBASA
11041|St Joseph Catholic Dispensary (Ruiru)|KIAMBU
13230|St Vincent Catholic Clinic|NAIROBI
12073|Iiani Catholic Dispensary|KITUI
11614|Mikindani Catholic Dispensary|MOMBASA
14552|Huruma Dispensary|NAKURU
12972|Huruma (NCCK) Dispensary|NAIROBI
14198|Amakuriat Dispensary|WEST POKOT
14428|Elburgon (PCEA) Dispensary|NAKURU
12569|Mulutu Mission Dispensary|KITUI
12762|St Marys Dispensary (Mwala)|MACHAKOS
12752|St Joseph Dispensary (Kabaa)|MACHAKOS
13036|Kivuli Dispensary|NAIROBI
14044|Riakworo Dispensary|NYAMIRA
15630|St Boniface Dispensary|NANDI
15366|Nolasit Dispensary|KAJIADO
16137|St Claire Dispensary|BUSIA
10927|Passenga Dispensary|NYANDARUA
16715|Masaba Dispensary|KAKAMEGA
12391|Kunene Dispensary|MERU
12892|Catholic University Dispensary|NAIROBI
12076|St John Baptist Ikalaasa Mission Dispensary|MACHAKOS
16198|Shirikisho Methodist Dispensary|TANA RIVER
12235|Kathonzweni Catholic Dispensary|MAKUENI
14078|Shirikisho Dispensary|HOMA BAY
11901|Wema Catholic Dispensary|TANA RIVER
10773|Munyange (AIPCA) Dispensary|NYERI
16233|Presbyterian Ttc Rubate Health Centre|THARAKA-NITHI
15667|St Therese Dispensary|KAJIADO
15989|Makhanga Dispensary|BUNGOMA
11196|ADC Danisa Dispensary|KILIFI
11929|Amungeti Catholic Dispensary|MERU
11753|Ramada Dispensary|KILIFI
12713|Ripples International Dispensary|MERU
13659|Kebaroti Dispensary|MIGORI
12156|Kalulini Health Centre (Kibwezi)|MAKUENI
15357|Njoro (PCEA) Dispensary|NAKURU
15918|Kamukuywa (ACK) Dispensary|BUNGOMA
